# Id ,Class ,Area (µm²) ,Aspect Ratio ,Breadth (µm) ,Direction (°) ,ECD (µm) ,Length (µm) ,Perimeter (µm) ,Shape ,Stage X ,Stage Y ,Count ,C  Apparent Concentration (%) ,C   k ratio ,C  Wt% ,C   Wt% ? ,O  Apparent Concentration (%) ,O   k ratio ,O  Wt% ,O   Wt% ? ,Na Apparent Concentration (%) ,Na  k ratio ,Na Wt% ,Na  Wt% ? ,Mg Apparent Concentration (%) ,Mg  k ratio ,Mg Wt% ,Mg  Wt% ? ,Al Apparent Concentration (%) ,Al  k ratio ,Al Wt% ,Al  Wt% ? ,Si Apparent Concentration (%) ,Si  k ratio ,Si Wt% ,Si  Wt% ? ,P  Apparent Concentration (%) ,P   k ratio ,P  Wt% ,P   Wt% ? ,S  Apparent Concentration (%) ,S   k ratio ,S  Wt% ,S   Wt% ? ,Cl Apparent Concentration (%) ,Cl  k ratio ,Cl Wt% ,Cl  Wt% ? ,K  Apparent Concentration (%) ,K   k ratio ,K  Wt% ,K   Wt% ? ,Ca Apparent Concentration (%) ,Ca  k ratio ,Ca Wt% ,Ca  Wt% ? ,Mn Apparent Concentration (%) ,Mn  k ratio ,Mn Wt% ,Mn  Wt% ? ,Fe Apparent Concentration (%) ,Fe  k ratio ,Fe Wt% ,Fe  Wt% ? ,Sc Apparent Concentration (%) ,Sc  k ratio ,Sc Wt% ,Sc  Wt% ? ,Ti Apparent Concentration (%) ,Ti  k ratio ,Ti Wt% ,Ti  Wt% ? ,Co Apparent Concentration (%) ,Co  k ratio ,Co Wt% ,Co  Wt% ? ,Ni Apparent Concentration (%) ,Ni  k ratio ,Ni Wt% ,Ni  Wt% ? ,Cu Apparent Concentration (%) ,Cu  k ratio ,Cu Wt% ,Cu  Wt% ? ,Pb Apparent Concentration (%) ,Pb  k ratio ,Pb Wt% ,Pb  Wt% ? ,C  Normalized ,O  Normalized ,Na Normalized ,Mg Normalized ,Al Normalized ,Si Normalized ,P  Normalized ,S  Normalized ,Cl Normalized ,K  Normalized ,Ca Normalized ,Mn Normalized ,Fe Normalized ,Sc Normalized ,Ti Normalized ,Co Normalized ,Ni Normalized ,Cu Normalized ,Pb Normalized
86755,0,0.954210767,1.507784835,0.976277706,163.125,1.10224266,1.472016721,3.794220661,1.200579692,-0.40678953,-0.983670235,324911,28.12510431,0.281251043,36.61599755,0.18053978,3.164966404,0.010650435,8.600251377,0.182893919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100864831,0.001008648,0.137848721,0.04454052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86784,0,1.23252224,1.483459207,1.112449826,160.3125,1.252715473,1.650273937,4.172299267,1.123948144,-0.374567616,-0.962841957,323900,22.45081812,0.224508181,29.79016006,0.161184499,2.61479225,0.008799043,7.059241831,0.166927103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184448843,0.001844488,0.251787645,0.044602432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86794,0,1.113245894,1.118029966,1.196376258,18.28125,1.190558145,1.337584507,3.715918019,0.987032111,-0.403217436,-0.954049975,321948,32.21305013,0.322130501,42.60332286,0.207592035,3.887997195,0.013083507,10.4421936,0.211814069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183328986,0.00183329,0.250340602,0.049346738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86805,0,0.914451985,1.098410353,1.096678236,21.09375,1.079034952,1.204602728,3.337839413,0.969527442,-0.336730509,-0.934241177,314711,24.53356981,0.245335698,33.06397498,0.175772456,2.755449526,0.009272369,7.473554462,0.176917703,0,0,0,0,0,0,0,0,0,0,0,0,0.077519711,0.000614271,0.079205463,0.015496447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12344626,0.001234463,0.168236042,0.045557757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86806,0,0.894572594,1.538504151,0.986960059,112.5,1.067241867,1.518442147,3.715918019,1.228306627,-0.327578424,-0.930264342,321620,28.51884663,0.285188466,37.7394408,0.190319959,3.386236727,0.011395033,9.116654098,0.193318189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18602754,0.001860275,0.254001725,0.047547804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86825,0,1.192763458,1.39749723,1.127954353,9.84375,1.232344758,1.576313084,4.172299267,1.161413082,-0.368210975,-0.877519857,319347,29.18944657,0.291894466,38.45855594,0.191734429,3.492829576,0.011753729,9.395825863,0.196166709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141488132,0.001414881,0.193250075,0.045956919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86839,0,3.140943773,1.482957326,1.894262408,73.125,1.999793444,2.809110315,8.312164517,1.750484359,-0.223631895,-0.98683982,319356,26.8417567,0.268417567,36.19189262,0.200456614,2.655494027,0.008936008,7.403214276,0.177428045,0,0,0,0,0,0,0,0,0,0,0,0,0.06608211,0.000523639,0.067452097,0.01557529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159035262,0.001590353,0.217040395,0.044759974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86896,0,0.993969548,1.406979008,0.986960059,23.90625,1.124971704,1.388632085,3.494444699,0.97762748,-0.262483694,-0.962147702,320109,32.19092488,0.321909249,42.5483346,0.207814877,3.97307761,0.013369812,10.63486487,0.210913341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148144225,0.001481442,0.202318374,0.047778079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86961,0,46.61717182,1.370591086,7.464354221,97.03125,7.704208371,10.23057736,31.73634365,1.719325063,-0.192874436,-0.904260368,321720,29.04731333,0.290473133,78.91300917,0.705717737,16.3920939,0.05516107,35.87407768,0.393250491,0,0,0,0,0.126629905,0.000839825,0.153834606,0.030634934,1.804762706,0.012962421,1.984075457,0.042959332,7.628601789,0.060449503,8.086138219,0.066746504,0,0,0,0,0,0,0,0,0,0,0,0,0.276103197,0.002338874,0.277536782,0.025778293,0.162190758,0.00144915,0.166886405,0.025008459,0.956096128,0.009560961,1.218523085,0.05538346,0,0,0,0,0.221199705,0.002211997,0.297163147,0.065886986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86976,0,11.96739336,1.307398544,4.194754619,161.71875,3.903505921,5.484216082,16.93753961,1.907617145,-0.307424615,-0.884601737,315505,27.95661092,0.279566109,57.97787309,0.34103347,11.32580787,0.038112499,25.51113963,0.353168068,0,0,0,0,0,0,0,0,1.552843489,0.011153052,1.71278026,0.036937566,2.048381791,0.016231501,2.189780958,0.036889961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240975129,0.002409751,0.309350691,0.038339134,0.220331992,0.00220332,0.276570045,0.02775194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87011,0,6.97766623,2.528348002,1.964415153,97.03125,2.980644322,4.966725126,11.33122856,1.464313087,-0.791835824,-0.844098636,310914,29.66136932,0.296613693,66.85045362,0.56130467,14.7563681,0.049656685,31.83128238,0.35506729,0,0,0,0,0,0,0,0,1.976136304,0.014193285,2.208353579,0.04189437,2.972486056,0.023554161,3.210563213,0.044860772,0,0,0,0,0,0,0,0,0,0,0,0,0.196257443,0.001662499,0.195821212,0.022830923,0.084121991,0.000751617,0.086088193,0.02196901,0.955622457,0.009556225,1.217929833,0.051026884,0,0,0,0,0.252546067,0.002525461,0.340038165,0.062172324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87021,0,0.934331376,1.652808836,0.972635253,127.96875,1.090700534,1.607580139,4.13986525,1.459693297,-0.793555869,-0.835221396,320795,23.5080719,0.235080719,32.44740367,0.171883882,2.77741272,0.009346277,7.479926944,0.16769378,0,0,0,0,0,0,0,0,0,0,0,0,0.136215438,0.001079379,0.139234832,0.015754391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135469297,0.001354693,0.18443974,0.043238149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87041,0,1.093366503,1.491465341,0.986960059,16.875,1.179880277,1.472016721,3.872523304,1.091471629,-0.827715599,-0.822921984,309070,29.69788909,0.296978891,39.55538571,0.200428953,3.60808447,0.012141572,9.680266678,0.202220143,0.131537858,0.000555131,0.138182298,0.030016666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137869467,0.001378695,0.188257359,0.04775672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87045,0,3.598169765,1.228876378,1.973920117,144.84375,2.140404643,2.425703805,6.767416079,1.01287125,-0.808684143,-0.822015761,313059,31.82394207,0.318239421,69.83111501,0.564186089,13.44756484,0.045252427,30.23930192,0.346783129,0.230410835,0.000972405,0.252593891,0.04279511,0.354135968,0.002348674,0.434162701,0.031692162,1.386047713,0.009955067,1.544380281,0.038102182,3.209456429,0.025431927,3.428392485,0.045517887,0,0,0,0,0,0,0,0,0,0,0,0,0.799840782,0.006775462,0.79843197,0.028953829,0,0,0,0,0.529809808,0.005298098,0.677222712,0.045864913,0,0,0,0,0.176617352,0.001766174,0.238107773,0.061303965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87060,0,1.351798586,1.635778812,1.172355683,73.125,1.311931178,1.917714585,4.817719817,1.366347689,-0.800536422,-0.812543301,309976,24.93961304,0.24939613,37.41722107,0.202697702,3.977392986,0.013384334,10.33660769,0.19779685,0,0,0,0,0,0,0,0,0,0,0,0,0.48943013,0.003878274,0.504327519,0.020458661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179929321,0.001799293,0.245136349,0.046833017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87072,0,1.113245894,1.441442324,1.11525178,74.53125,1.190558145,1.607571118,4.061562607,1.17919421,-0.792947765,-0.804623556,314437,30.54760993,0.305476099,41.22796953,0.207396084,3.762222454,0.012660263,10.09074077,0.207326631,0.135805376,0.000573141,0.142505008,0.030723933,0,0,0,0,0,0,0,0,0.071469875,0.000566332,0.073516875,0.017085479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133161945,0.001331619,0.181812304,0.047974335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87075,0,11.80835824,1.443770011,3.38973273,132.1875,3.877482258,4.893994461,12.76524034,1.098142267,-0.863869325,-0.804284109,317085,26.60382688,0.266038269,68.98587346,0.64236871,18.81955117,0.063329712,36.49682403,0.368155213,0,0,0,0,1.308399718,0.00867747,1.716322079,0.046633984,2.414217219,0.017339732,2.873275988,0.050278008,2.80156713,0.022199789,3.169031441,0.048114627,0,0,0,0,0,0,0,0,0,0,0,0,0.106984738,0.000906269,0.106147269,0.023596859,0,0,0,0,5.532196537,0.055321965,6.964140385,0.096630288,0,0,0,0,0.277980929,0.002779809,0.370893138,0.066873804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87076,0,1.073487112,1.185849856,1.127954353,71.71875,1.169104889,1.337584507,3.605181359,0.963490717,-0.870077507,-0.802893814,323284,31.33688271,0.313368827,41.37622714,0.205340236,3.821059689,0.012858256,10.24776027,0.211260864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149257085,0.001492571,0.203844416,0.049554562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87095,0,3.121064382,1.637124559,1.691931529,165.9375,1.993454939,2.769902659,6.956455382,1.233852986,-0.872090252,-0.790633621,312697,29.39502895,0.293950289,40.59984088,0.208859076,3.471682593,0.011682566,9.442017227,0.214951998,0,0,0,0,0,0,0,0,0,0,0,0,0.249635312,0.001978125,0.255865045,0.019001697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119924685,0.001071509,0.12256247,0.01821967,0,0,0,0,0,0,0,0,0.171587174,0.001715872,0.234196684,0.04768995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87120,0,1.252401631,1.425209375,1.127954353,105.46875,1.262777606,1.607571118,3.983259964,1.008146888,-0.890764344,-0.770812447,313029,27.74547935,0.277454793,42.82234013,0.245152134,7.208894938,0.024258668,17.62630194,0.280771614,0,0,0,0,0,0,0,0,0,0,0,0,0.11987068,0.000949863,0.126266468,0.020112212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283473685,0.020402499,2.315527573,0.036426203,0.199199747,0.001991997,0.255369907,0.035704486,0,0,0,0,0.193539483,0.001935395,0.261700596,0.05392484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87158,0,1.133125285,1.671070935,1.067247339,18.28125,1.201141092,1.783446009,4.582811889,1.474946499,-0.694959123,-0.849797301,314453,32.18458593,0.321845859,42.46711433,0.208078302,3.359952196,0.011306582,9.241656959,0.203908468,0,0,0,0,0,0,0,0,0,0,0,0,0.090017245,0.000713302,0.092246861,0.017319484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147017906,0.001470179,0.200803392,0.047946427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87187,0,0.874693203,1.220518214,0.986960059,21.09375,1.055317002,1.204602728,3.227102754,0.947458011,-0.680076742,-0.829869889,325524,31.52799904,0.31527999,40.94283283,0.203112955,3.812492639,0.012829427,10.25007814,0.213138806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87199,0,6.540319629,1.35554574,2.625166416,33.75,2.885722368,3.558533152,9.238361623,1.038439212,-0.696173222,-0.82258911,312006,33.44841599,0.33448416,63.30940723,0.457739644,9.539689124,0.03210203,22.85068184,0.299850525,0,0,0,0,0.07632926,0.000506225,0.092115847,0.02423657,1.363189518,0.009790893,1.49548417,0.033472056,1.562010311,0.012377465,1.657249779,0.032215394,0,0,0,0,0,0,0,0,0,0,0,0,0.093467184,0.000791762,0.093037088,0.01911703,0.202551065,0.001809764,0.207443722,0.021029817,0.147093227,0.001470932,0.188438548,0.03317596,0,0,0,0,0.221589184,0.002215892,0.300109456,0.052391004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87229,0,2.007818488,1.408014935,1.478497109,151.875,1.598885205,2.081746011,5.241667049,1.0889415,-0.763516885,-0.79446232,313047,34.1781199,0.341781199,54.05464172,0.362493377,5.028656498,0.016921943,13.35887313,0.229542865,0,0,0,0,0,0,0,0,0.209403224,0.001504005,0.226038159,0.021128621,0.72081103,0.005711751,0.741535332,0.026097361,0,0,0,0,0,0,0,0,0,0,0,0,0.08364672,0.000708572,0.083203544,0.017352409,0,0,0,0,0.16540417,0.001654042,0.212495425,0.031058487,0,0,0,0,0.175010122,0.001750101,0.238011382,0.047948826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87236,0,3.260220119,1.823247899,1.838058866,75.9375,2.03741041,3.351236965,9.589571009,2.244613505,-0.754503562,-0.7911909,317076,29.00936306,0.290093631,38.01080287,0.189722481,3.226757795,0.010858369,8.778457344,0.190384395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173322554,0.001733226,0.236762827,0.046173771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87332,0,135.1202204,1.943750114,12.09696074,174.375,13.1164175,23.51346881,143.3213611,12.0973888,-0.626885921,-0.836694333,320936,34.09897089,0.340989709,45.72623968,0.224242662,4.398432374,0.014801174,11.71202287,0.229450525,0,0,0,0,0,0,0,0,0,0,0,0,0.07196439,0.00057025,0.073978439,0.01784604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132619508,0.001326195,0.181094743,0.050891022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87350,0,1.133125285,1.904806166,0.965104045,57.65625,1.201141092,1.838336135,4.361338569,1.335831897,-0.587842811,-0.78820944,319016,32.15132058,0.321513206,42.29154587,0.206271349,3.77942659,0.012718156,10.17765179,0.222903769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123671652,0.001236717,0.168908469,0.048760633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87371,0,2.127094834,1.231106632,1.595168343,111.09375,1.645691726,1.963822327,5.274101066,1.040639194,-0.659671933,-0.768415556,321657,30.70239127,0.307023913,40.20582139,0.201625936,3.445769101,0.011595365,9.362519532,0.205906155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167582277,0.001675823,0.22893704,0.048770601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87410,0,3.180702555,1.441022912,1.804135016,77.34375,2.012410563,2.599799894,7.39940202,1.369809979,-0.51884362,-0.760749503,323698,27.57919133,0.275791913,37.15365827,0.191387103,3.836524487,0.012910296,10.06388515,0.198676274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158727157,0.001587272,0.216576667,0.048356506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87412,0,8.369223598,1.781409333,2.788063537,125.15625,3.264356973,4.966682404,13.52139755,1.738393657,-0.554814394,-0.755364579,325402,32.92491436,0.329249144,44.26983595,0.214102212,4.394637421,0.014788404,11.57345474,0.232165027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160341884,0.001603419,0.2187429,0.048575614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87424,0,1.23252224,1.315275558,1.409942941,171.5625,1.252715473,1.854463488,6.219297579,2.497342142,-0.338535821,-0.846692144,319185,26.9374311,0.269374311,35.03954709,0.176066638,2.815355547,0.009473959,7.732576877,0.174683426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163819746,0.001638197,0.223847292,0.04492169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87490,0,4.850571397,1.367252468,2.536465421,26.71875,2.485143722,3.467988609,10.35916283,1.760542662,-0.244231498,-0.752433498,311428,26.69926584,0.266992658,35.67421436,0.185655523,3.266590461,0.010992411,8.717741817,0.199973374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158973783,0.001589738,0.216901395,0.046640661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87534,0,146.4912321,1.34354695,13.03315892,2.8125,13.65717502,17.51066091,78.779306,3.371341958,-0.834073592,-0.719303966,313909,20.46343386,0.204634339,61.34952903,0.667182263,19.1689536,0.064505488,37.3161912,0.442196988,0,0,0,0,0.90890564,0.006027976,1.148393936,0.041328304,2.831253409,0.020335028,3.2504756,0.051248848,5.608713627,0.044443786,6.229234859,0.061681465,0,0,0,0,0,0,0,0,0,0,0,0,0.931430142,0.007890156,0.932860747,0.031827015,0.182250421,0.00162838,0.18692197,0.025766628,2.36898046,0.023689805,2.994399704,0.070617505,0.158075825,0.001580758,0.196287851,0.030830884,0.187416316,0.001874163,0.249718386,0.064772344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87537,0,0.954210767,1.685024255,0.954034408,105.46875,1.10224266,1.607571118,3.983259964,1.32319279,-0.841146483,-0.711994619,312228,23.61326963,0.236132696,32.44360387,0.17588581,3.042807057,0.010239356,8.118478209,0.177076925,0,0,0,0,0,0,0,0,0,0,0,0,0.125802751,0.000996869,0.129413872,0.016159736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154868967,0.00154869,0.211335602,0.045065678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87553,0,33.03954779,1.618009133,5.341225685,56.25,6.485927751,8.64215194,22.55728526,1.225546248,-0.896142017,-0.709630821,315492,26.02984011,0.260298401,71.18579149,0.839588046,17.78158247,0.059836842,37.67694533,0.500405766,0,0,0,0,0.538704172,0.003572753,0.668140221,0.036536128,2.365934849,0.016992951,2.65921317,0.047599641,5.155385658,0.040851589,5.586427078,0.058181625,0.592080224,0.00331163,0.451809587,0.093081023,0,0,0,0,0.121112668,0.001058416,0.131279987,0.022924409,1.307268068,0.011073885,1.307765208,0.035020619,0.528111821,0.004718601,0.543168653,0.030203097,1.233655773,0.012336558,1.567063294,0.05848736,0.350821228,0.003508212,0.439118128,0.034254335,0.191410107,0.001914101,0.255882298,0.066759624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87562,0,1.769265796,1.699672241,1.196376258,146.25,1.500899456,2.033447515,4.89602246,1.078161593,-0.894056574,-0.700318549,322872,29.00097072,0.290009707,54.09175158,0.412598625,8.51804167,0.02866408,19.87250894,0.306534208,0,0,0,0,0.128553947,0.000852586,0.160947954,0.02482562,0.480473647,0.003450926,0.542202545,0.026423146,0.996542815,0.007896665,1.061589085,0.027556298,0,0,0,0,0,0,0,0,0,0,0,0,0.071472628,0.000605446,0.070855988,0.018017563,0,0,0,0,1.479916088,0.014799161,1.886886731,0.050570338,0.194058521,0.001940585,0.24068749,0.024809307,0.210097758,0.002100978,0.283529377,0.053117651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87579,0,1.610230669,1.866875905,1.152747936,59.0625,1.431855217,2.152037347,5.195798423,1.334156049,-0.856737465,-0.686241894,325561,30.47522604,0.30475226,40.17795622,0.196444965,3.680337593,0.012384712,9.885977954,0.201690849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142557023,0.00142557,0.194707664,0.046008165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87611,0,0.874693203,1.220518214,0.986960059,21.09375,1.055317002,1.204602728,3.227102754,0.947458011,-0.884710439,-0.668565084,324547,28.25671136,0.282567114,38.60308528,0.197404227,3.717480972,0.012509703,9.869630635,0.19902857,0,0,0,0,0,0,0,0,0,0,0,0,0.097465678,0.000772324,0.100406376,0.016307038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197232841,0.001972328,0.269108731,0.04784581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
